# BEAST v1.10.4 Prerelease #bc6cbd9
# Generated Thu May 06 12:45:56 BST 2021 [seed=1620301547338]
# -window -working -options
state	joint	prior	likelihood	treeModel.rootHeight	treeLength	tmrca(node1)	tmrca(node10)	tmrca(node2)	tmrca(node3)	tmrca(node4)	tmrca(node5)	tmrca(node6)	tmrca(node7)	tmrca(node8)	tmrca(node9)	yule.birthRate	clock.rate	meanRate	treeLikelihood	branchRates	speciation
730000	-36356.37235762918	-155.45578322144956	-36200.91657440773	50258.32294679015	440106.1067949432	8679.188740704774	44711.73939295812	13336.853061208754	18813.862472784065	16790.603461655744	24586.84661241072	28919.02634628021	42067.488827881614	48068.74579877897	33374.402079880856	5.255084522474412E-5	6.464626288223966E-6	6.4646262882239635E-6	-36200.91657440773	0.0	-151.2264297960559
740000	-36354.128883352765	-156.96353203762192	-36197.16535131515	50017.7247849325	444100.6622219789	9500.429551682424	43411.9151975073	14869.721243629043	19464.14272974268	17709.351829443054	26524.245526083658	29153.325447345156	42275.76572691155	49955.164970552425	33713.204301789054	2.203625583252715E-5	6.490748881479779E-6	6.490748881479777E-6	-36197.16535131515	0.0	-149.18299490079892
750000	-36353.554175896475	-156.28175967964935	-36197.27241621682	54663.06837005731	478185.4568113857	10119.33472875435	48090.04884387034	16700.23124934308	22182.582894720603	18590.206839175913	27528.17357554463	31620.85821170262	44012.00660856277	52542.60231445152	36562.50507118472	2.6467447799328416E-5	5.987207097511042E-6	5.987207097511041E-6	-36197.27241621682	0.0	-149.67108316137512
760000	-36354.781961874054	-155.22817956670343	-36199.553782307354	49641.22097527386	435284.0187495384	10049.248152085553	44222.35149835055	14710.408320266826	19528.067527655596	16545.78196784073	24996.911621122566	27861.702869579345	41919.82076984006	48337.33394152878	31758.96710410207	4.916966756888837E-5	6.606622383928612E-6	6.606622383928613E-6	-36199.553782307354	0.0	-150.36580778636815
770000	-36355.70695594206	-154.97695113622356	-36200.73000480584	52216.224192033646	460437.63361789734	9840.359437779185	45245.58039654078	15578.348593172863	20265.704406611978	18432.34611761727	26782.10350504792	30020.3569228599	43684.47208651653	50017.083790375895	33105.062408841055	4.0423935076798146E-5	6.118387747006314E-6	6.118387747006316E-6	-36200.73000480584	0.0	-150.121851456698
780000	-36353.03469390576	-155.92390530737936	-36197.11078859839	51536.15484700927	448218.93945095123	8999.271621969407	44303.995052637285	13868.560521234158	19993.88655456499	16584.587463182543	25577.601816806273	29134.76806697278	43111.401840733146	50001.82510189283	33182.44046768194	2.4949521913595147E-5	6.329346205439991E-6	6.3293462054399924E-6	-36197.11078859839	0.0	-148.96537492241103
790000	-36353.16277331186	-157.65623456548326	-36195.50653874638	56464.8779349338	501428.53422153473	11016.18644068139	50410.756992283066	17314.452007821015	22111.871694863934	19073.911974884442	28858.837506903335	31987.373533855574	46784.197087104134	55329.18253684623	38513.6960596455	4.6671572965010954E-5	5.790136345340736E-6	5.790136345340736E-6	-36195.50653874638	0.0	-153.04333725126193
800000	-36359.00162078473	-156.26125938059033	-36202.74036140414	55183.68186183191	491191.22012013174	10616.439358612057	51197.58240600604	15664.318442952224	22158.04829240678	19347.903830856794	27249.394231856233	32306.153555189234	46419.46286903224	53195.13221877537	37600.40319079229	3.942638728038591E-5	5.924176341814789E-6	5.924176341814789E-6	-36202.74036140414	0.0	-151.19987336587477
810000	-36356.66279707909	-154.99736741880335	-36201.66542966029	52905.77279543334	455486.2894676867	9558.551208990088	47710.19885496425	13866.059704318575	20290.67243374845	16552.199296274153	25719.42840221482	28297.450622760083	41947.80946974502	50353.88068721529	36557.7395150668	3.9000359219106025E-5	6.399322439864294E-6	6.399322439864296E-6	-36201.66542966029	0.0	-149.73934502331713
820000	-36351.19460291126	-155.1413362114791	-36196.05326669978	53421.5876100927	465271.03740288096	9903.046103358758	45087.20755588896	15848.769169306113	20561.278110311407	18283.307003495407	26003.53648004184	29242.730396136147	44374.44354224816	51362.81275492735	35344.141283614386	3.8272062377972175E-5	6.227415658811387E-6	6.227415658811388E-6	-36196.05326669978	0.0	-150.02715697326366
830000	-36352.66967537949	-154.80541620259606	-36197.864259176895	49272.25283794937	430211.14532075514	8693.077041794446	44031.216222017545	12973.074387835764	19293.881435884894	16456.747927155746	24858.957157946497	27929.718536297732	39981.93863041182	47916.155102111974	33772.2165049444	3.8570967971710685E-5	6.690303838029178E-6	6.690303838029176E-6	-36197.864259176895	0.0	-148.71279927160668
840000	-36354.4210088639	-156.88080716699238	-36197.54020169691	55779.97485742692	496151.8070657727	10662.771388659306	49615.19168602455	16995.494868386602	22188.41944903899	19042.823579657266	28651.648596681498	32800.366826587175	47367.64588526067	53468.85731779409	39024.75415015599	4.21166712921036E-5	5.792476578702885E-6	5.7924765787028844E-6	-36197.54020169691	0.0	-151.87213230783178
850000	-36354.199924480825	-157.1597795512861	-36197.04014492954	48318.9633135751	425239.51827199536	8930.6964455876	40285.319354976535	14949.139986236896	19410.9621826645	16424.09381993737	25226.10558717606	28319.13878192642	40703.49281191385	47685.40996891097	31341.830023060025	6.380009551636384E-5	6.767181229228987E-6	6.7671812292289875E-6	-36197.04014492954	0.0	-152.70714819949438
860000	-36353.64587962618	-155.6017715807454	-36198.04410804543	49373.8904570296	428223.0863431433	9265.078546635765	41902.9984596448	14413.412233401308	18890.395828135683	16830.504841403745	24749.065860375005	28060.37345146113	41393.24475109539	47320.657648907196	30861.362551131497	5.3635217951205834E-5	6.687616467023588E-6	6.687616467023588E-6	-36198.04410804543	0.0	-150.80079907394847
870000	-36350.124003069766	-154.90886039274974	-36195.215142677014	48872.347601281646	428260.91146434523	8926.408542875699	42950.067936218344	13824.572773073967	19363.955385141395	15864.912200825964	24278.211585860307	27626.429438564264	40303.46523970497	47146.84730535504	33107.97458868646	4.6534718938217985E-5	6.674623468167226E-6	6.674623468167227E-6	-36195.215142677014	0.0	-149.60805558901444
880000	-36352.52921359335	-154.7638255809244	-36197.76538801243	48977.09445850435	429385.5125129712	9551.513604251058	42392.44862373347	14776.917911546645	19072.42107332651	16028.554932052702	23736.241386955993	26940.75918279504	41541.41038833451	48787.60522063898	31679.80249684865	4.609638418003965E-5	6.624537597846559E-6	6.6245375978465575E-6	-36197.76538801243	0.0	-149.5952081351745
890000	-36354.18859449902	-155.30057530810018	-36198.88801919092	48085.550818736214	417297.13123829046	8910.089849836238	40097.414314509035	14014.71694256727	17905.75387413706	16786.301258461794	23430.06112850891	27131.345418068246	39974.38730142412	46349.44163958164	31258.214418512627	3.184322521516727E-5	6.824165716803579E-6	6.824165716803576E-6	-36198.88801919092	0.0	-147.89900333139778
900000	-36354.56185509834	-154.80688458343116	-36199.754970514914	51178.68538559959	448821.78170210007	9499.708306236756	44527.94262988008	15754.98846762204	20391.054261886253	16552.045782777543	26034.5088276075	28370.19523781466	42683.66361767804	50600.645949876925	31766.871804529226	3.724453270222688E-5	6.438630447484447E-6	6.438630447484444E-6	-36199.754970514914	0.0	-149.29022768714725
910000	-36353.87063757835	-156.40482990765753	-36197.46580767069	49403.7440193153	434064.090751125	8998.662451133585	43787.96308661226	15012.87612813263	19113.541991561313	16531.387489765013	23814.88639312278	27463.281523781792	41289.78377317034	49316.95872205053	33458.94353640103	2.38537450356655E-5	6.579598901370399E-6	6.579598901370399E-6	-36197.46580767069	0.0	-148.72045541912547
920000	-36354.6109132757	-157.4292515442854	-36197.18166173141	51136.9624913793	453589.10495637706	10695.157725419818	44671.32380547054	16447.321449446536	20696.53535697385	17714.66986412374	25540.328228142396	28954.122169988892	42189.17113799097	50486.524589886794	35259.65132313597	6.19558381408507E-5	6.333279883357598E-6	6.3332798833576E-6	-36197.18166173141	0.0	-154.06064646110997
930000	-36351.80479866907	-155.02732029066954	-36196.777478378404	50353.38423752907	443041.0790575434	9615.319781679631	44134.6914852804	14877.992706045608	19904.73432066835	16806.58752477798	24828.007481718396	28426.41968507965	41420.64702643783	49004.73510253856	34105.089580957385	3.819280162286941E-5	6.6095350297550315E-6	6.609535029755031E-6	-36196.777478378404	0.0	-149.1682055341338
940000	-36355.25668077978	-157.49866432556144	-36197.758016454216	55925.60380864699	491185.674318347	10908.403634663657	47533.012579328395	16865.72566204401	22588.34194883381	19103.186304310704	27781.198791341838	31532.713063102972	45904.53724206802	53080.87237802618	37678.96429546797	5.031869120684458E-5	5.9162116184865525E-6	5.9162116184865525E-6	-36197.758016454216	0.0	-153.3785616903231
950000	-36350.83216526427	-155.08192955214457	-36195.75023571213	50153.97567140656	435210.1716620528	8979.298384449796	43665.73401695833	14594.681986507163	18980.99828452542	16510.70760270673	24892.811892984762	27696.295490035493	41313.17494363269	49280.95510981851	32932.0543393012	3.235660556509157E-5	6.632745517141615E-6	6.632745517141617E-6	-36195.75023571213	0.0	-148.4849246371122
960000	-36353.24255205874	-156.61881317672302	-36196.62373888202	53307.38283304328	472303.3119101919	9870.91335037731	47778.724777142015	15773.877235422793	22231.43775315458	18503.036300605443	27330.281596820314	30380.14207442326	44368.710482773444	50982.843371526134	36990.51300579202	5.163739101467549E-5	6.121157731359195E-6	6.121157731359195E-6	-36196.62373888202	0.0	-152.7149495004027
970000	-36354.171596467626	-155.31798890325507	-36198.85360756437	54480.95294232591	469509.24255691085	9722.40859166107	47773.50121349763	14786.536298890347	20506.932337744223	17940.086976464743	26798.839047774505	30324.104671837355	44545.297952750465	52631.51752194149	35521.28266164837	3.499526980754564E-5	5.9542959566826036E-6	5.9542959566826036E-6	-36198.85360756437	0.0	-149.81447212194826
980000	-36352.99196947133	-155.00238968512727	-36197.989579786205	48598.131681478866	421526.0159595239	9031.344107329916	41727.32372613934	13336.244407594542	19015.245518855863	16594.91960597982	23678.014291531366	27418.720290851375	39664.81649054994	47160.12425254861	32417.89620667069	3.8473537486982767E-5	6.821615278601777E-6	6.821615278601776E-6	-36197.989579786205	0.0	-148.3696155597058
990000	-36351.453307349344	-155.74366767001806	-36195.70963967933	49664.710944255436	435242.3145074915	8648.709083064825	43071.42005005003	13891.10902129079	20019.124865174894	16769.56175323594	25537.680789468744	28162.704243843633	41249.56893070649	48595.606288560055	33379.496033883705	5.3400627914471175E-5	6.627359126953202E-6	6.627359126953202E-6	-36195.70963967933	0.0	-151.1321575834486
1000000	-36353.83019066776	-155.79007996475997	-36198.040110703	54296.42676399271	471823.6429841773	9306.40013108003	46820.210084439874	16656.697783695985	21722.288656298744	18189.646803892167	26906.61690951009	30083.63422399128	43922.659067835855	53064.230006005935	36162.96689517556	4.5072067179328606E-5	6.129294299415675E-6	6.1292942994156735E-6	-36198.040110703	0.0	-151.3602890658268
1010000	-36355.65602863682	-154.7557174553942	-36200.90031118142	50526.71219558653	449675.01872479677	9761.826574858957	45169.55997151942	13261.090549039161	20679.12102796061	17009.09902913549	25954.62065132534	28758.73007938438	43150.39441138176	49884.090288521475	35051.56618595221	4.041604098220278E-5	6.371866949111693E-6	6.371866949111695E-6	-36200.90031118142	0.0	-149.68577335668957
1020000	-36352.17962785951	-155.78830624222223	-36196.39132161729	55383.885180664045	479726.93937239307	9818.611593330688	47033.885558665694	16122.959212628797	20663.51522670924	18812.040931697396	26539.514447909252	30995.440240011638	45258.804121672096	53528.71683562387	36476.51557034343	3.990069982818602E-5	5.969039117164384E-6	5.969039117164388E-6	-36196.39132161729	0.0	-150.81995763808587
1030000	-36354.15608694768	-158.53777461703473	-36195.61831233065	60626.586063155446	529815.0902099629	11669.940248684057	52398.068444717836	18948.240274736392	23298.18879632589	20342.66077556952	30308.057890899843	33645.752116561955	49834.16701154823	58611.35880085766	40157.17233779474	3.278158430708953E-5	5.478597240386108E-6	5.478597240386108E-6	-36195.61831233065	0.0	-151.60154555279485
1040000	-36352.93594869279	-155.39348728641534	-36197.54246140638	51937.858157699186	465268.22341990395	10033.548343432216	45692.65577642302	15423.57080286871	21574.565827130293	18727.536173890054	26892.155465366166	30052.774524656466	44524.6940157771	50220.248457870606	36011.12212191594	4.363391942354439E-5	6.192272397001456E-6	6.1922723970014574E-6	-36197.54246140638	0.0	-150.817260812359
1050000	-36354.26901465834	-156.87149988663393	-36197.39751477171	56134.08227067678	493456.1370883969	11652.435338585385	48431.91126280166	17486.67065772633	22523.436725665917	18542.304615124624	27996.881949568862	30758.52963775358	46823.26093946116	54467.77758830964	37969.318120482305	2.625211492148926E-5	5.857650565631511E-6	5.857650565631513E-6	-36197.39751477171	0.0	-150.0751992681062
1060000	-36351.558470687756	-155.94063248179316	-36195.617838205966	50206.46750032286	446866.6122554801	9562.106640587986	43779.742450505924	15050.898063908233	19819.775339322445	17323.77162123087	24819.858242957078	28317.149997925375	42738.52407045674	49522.70686776134	34871.377493118554	5.373850009048422E-5	6.453037134202182E-6	6.453037134202182E-6	-36195.617838205966	0.0	-151.82189273660669
1070000	-36351.56218358537	-154.67835148970343	-36196.883832095664	51097.42220959194	450731.70427173754	9365.052340488717	44553.132844191554	16031.522099787306	20160.499301739128	17567.311972755804	26100.541465225775	29599.946083870895	42016.37497092525	48466.630961855735	34830.0585975949	3.937184348796862E-5	6.307008673556663E-6	6.307008673556662E-6	-36196.883832095664	0.0	-149.59811329807087
1080000	-36352.22036350096	-154.61307249576083	-36197.607291005195	50334.34106537409	443633.2553643136	9418.441458726245	44490.47370461255	16053.622393780824	20969.670243785913	16669.67223784682	25780.77641831654	28471.323022756595	41227.320375566705	47862.94703547553	33899.1576975265	3.575293823558696E-5	6.422094334544702E-6	6.422094334544701E-6	-36197.607291005195	0.0	-148.9666077276083
1090000	-36353.22778542915	-155.84787771313165	-36197.37990771602	48340.140299144055	421560.9716703102	8904.435134132824	42066.3819275776	14698.80757990322	18151.85885036652	15606.029129449027	23866.977785801668	27454.510973570366	39698.055545705676	47428.89847067871	32644.35150957236	2.808815820238633E-5	6.7902190514540905E-6	6.790219051454088E-6	-36197.37990771602	0.0	-148.08298359172457
1100000	-36358.35081757801	-156.17226525110462	-36202.178552326906	55421.43573840383	480326.1487036276	9660.540190924628	47259.74987036875	15860.807854141072	21821.871294436238	18130.056322113585	26215.081052634872	30120.569168428305	46240.738155039515	54580.67235437869	34216.69833440977	2.7502354186104574E-5	5.996108183827311E-6	5.996108183827314E-6	-36202.178552326906	0.0	-149.72620621894336
1110000	-36357.9815171041	-159.77127962285343	-36198.210237481246	50719.66048436409	447069.5991547001	9372.220136709115	44731.83135088872	15023.511584242338	20474.56906179509	16257.763440180148	25373.71264678215	28097.483471281805	42238.55037872044	48994.025241685595	35096.775526951635	1.665275413689215E-5	6.604424719861961E-6	6.604424719861959E-6	-36198.210237481246	0.0	-150.48309435747197
1120000	-36354.26448200736	-155.22988582328648	-36199.03459618407	51520.84687807633	452687.7920820031	9854.268518694333	45713.45052986394	16421.847715943	19881.541822917392	16421.424284300512	25459.02150582068	28932.80060314758	42736.602810127435	50138.51581602297	33644.07634231276	4.3890871758003094E-5	6.463009931982317E-6	6.463009931982317E-6	-36199.03459618407	0.0	-150.30831632629224
1130000	-36356.412094859494	-155.6474477095498	-36200.76464714995	49479.30116867448	432455.284547438	9688.867957765524	43907.87309322975	13601.816601522823	19773.505147005308	16569.619428855123	24337.492927963383	28254.222741314807	40633.3856573168	47064.53720257594	35060.52194251613	2.8604175275413455E-5	6.6834423283544296E-6	6.683442328354429E-6	-36200.76464714995	0.0	-148.3754789658321
